"artist_hotttnesss","artist_id","artist_name","artist_mbtags_count","bars_confidence","bars_start","beats_confidence","beats_start","duration","end_of_fade_in","key","key_confidence","latitude","location","longitude","loudness","mode","mode_confidence","release_id","release_name","song_id","start_of_fade_out","tatums_confidence","tatums_start","tempo","terms_freq","time_signature","time_signature_confidence","title","year"
"0.339408486","AREYIHC1187B99CE0B","Brazilian Tropical Orchestra","0","0.108","0.55637","0.787","0.2978","192.44363","0.485","5","0.084","37.1573567501336","Not available","-63.9333578685195","-10.229",1,"0.405",177029,"American Songbook - Bacharach","SOPBKEB12A6D4FD777","178.66","0.787","0.2978","236.006","1","4","0.761","One Less Bell To Answer",0
"0.466826993","ARBJSO81187B9BA09B","Soda Stereo","1","0","0.14825","0","0.14825","225.12281","0","11","0","37.1573567501336","Not available","-63.9333578685195","-3.818",0,"0.036",512234,"Gira Me VerA!s Volver","SOFBQIA12AB0182219","203.593","0.151","0.14825","175.421","1","1","0","Te Hacen Falta Vitaminas",1984
"0.544446277","AR5LZJD1187FB4C5E5","Britt Nicole","0","0.058","0.64194","0.826","0.26421","204.06812","0.415","6","0.606","35.66693"," NC","-80.46935","-5.157",1,"0.514",696947,"Hanging On (Premiere Performance Plus Track)","SOGXFIF12A58A78CC4","193.562","0.89","0.07628","160.165","1","4","1","Hanging On (Medium Key Performance Track Without Background Vocals)",0
"0.555968804","ARAEX7Y1187FB42D36","Toni Braxton Featuring Shaggy","1","0.047","0.28332","0.669","0.28332","219.01016","0.235","0","0.782","37.1573567501336","Severn, MD","-63.9333578685195","-5.21",1,"0.662",281713,"Snowflakes","SOEXSIN12A8C133B0A","203.233","0.863","0.0827","149.94","0.999854548","4","0.128","Christmas In Jamaica",2001
"0.350327605","ARK2G5U1187FB46B34","Perrey And Kingsley","1","0.477","0.20197","0.868","0.20197","127.9473","0.165","0","0.655","37.1573567501336","Not available","-63.9333578685195","-12.717",1,"0.525",492999,"The Out Sound From Way In!","SOTSMNJ12AB018365E","123.222","0.485","0.20197","135.78","0.995553751","4","0.087","Gossippo Perpetuo",2001
"0.362238747","AR0GGKI1187FB391D5","Eddie","0","0.01","0.6938","0.887","0.27306","230.00771","0","9","0.858","37.1573567501336","Not available","-63.9333578685195","-9.748",1,"0.606",789426,"No Control","SOQCHGV12AC4688FC6","226.708","0.774","0.0611","142.024","0.897990699","4","0.966","No Control",0
"0.409134869","ARJDMBO1187B9AD118","Johnny Osbourne","0","0.031","1.07333","0.541","0.35811","215.30077","0.588","3","0.445","37.1573567501336","Not available","-63.9333578685195","-9.741",0,"0.496",605167,"Auralux Reggae Showcase","SOCVDYI12AC4687DDB","208.376","0.315","0.18068","163.445","0.910303408","4","0.015","Lend Me Your Chopper",2004
"0.603876487","ARYJSY01187B9B7C65","Dolly Parton","2","0.084","1.14709","1","0.07152","155.21914","0","7","0","37.1573567501336","Locust Ridge, TN","-63.9333578685195","-11.965",0,"0.181",474726,"Heaven","SOEVGMZ12A8C1421B5","147.673","1","0.07152","114.027","1","3","1","Letter To Heaven",1971
"0.31401179","AR77FBJ1187FB49D8D","Rance Allen Group","0","0.908","0.23374","0.908","0.23374","207.12444","0.352","7","0.662","42.33168","Detroit, MI","-83.04792","-12.779",1,"0.756",364642,"Up Above My Head","SOCGURJ12AB0182AEE","192.447","0.242","0.23374","111.316","0.898604153","1","0","Heaven is Where The Heart Is",0
"0.60797181","ARFVYJI1187B9B8E13","Pearl Jam","4","0.562","2.24039","0.238","1.67818","428.56444","4.267","4","0.743","47.60356","Seattle, WA","-122.32944","-8.403",0,"0.727",307651,"Pearl Jam","SOHTWLT12A8C13CFE1","414.697","0.069","1.67818","105.994","0.954857727","3","1","Inside Job",2006
"0.413393911","AROTIMO1187FB532BF","DJ Quik","0","0.512","0.23293","0.058","0.23293","205.58322","0","7","0.025","37.1573567501336","Compton CA","-63.9333578685195","-6.998",0,"0.312",528941,"The Best of DJ Quik - Da Finale","SOSGXRU12AAF3B2B07","202.931","0.759","0.23293","181.115","1","4","0.701","Born and Raised In Compton",1991
"0.379436972","AR0X3JJ1187FB3A9A7","Hank Locklin","0","0.025","0.98812","1","0.17951","127.05914","0.322","2","0.826","37.1573567501336","McLellan, FL","-63.9333578685195","-12.772",1,"0.936",293622,"RCA Country Legends","SOFRUDU12A8C13A40C","114.724","0.676","0.17951","148.357","1","4","0.097","We're Gonna Go Fishin'",0
"0.456940558","ARHONG11187FB3B120","L.A. Guns","0","0.085","0.36695","0.463","0.36695","201.09016","0","5","0.608","29.78772","katy","-95.82333","-2.869",0,"0.505",71267,"A Nite On The Strip - Live","SORAJXA12A58A7A4C9","201.09","0.609","0.05221","102.259","0.998509337","3","1","Bitch Is Back",1988
"0.360583582","ARRA2F91187B9B4061","Bare Jr.","0","0.185","0.7081","0","0.09479","254.79791","0","10","0.647","37.1573567501336","Not available","-63.9333578685195","-7.309",1,"0.54",282150,"Boo-Tay","SODJUNF12A8C13337F","236.141","0.491","0.09479","107.529","0.96793713","3","1","Naked Albino",1998
"0.370194701","ARSGZ3J1187FB3E610","Shelley Fabares","0","0.121","1.79615","0.866","0.56961","143.0722","0.32","0","0.675","34.01156","Santa Monica, CA","-118.49229","-15.351",1,"0.353",46723,"The Best Of Shelley Fabares [Digital Version]","SOVDDWO12A6D4F9A78","133.724","0.473","0.26777","99.408","0.9221646","4","1","Johnny Loves Me (LP Version)",0
"0.250601286","ARMQ32V1187B9999F3","Norrie Paramor","1","0.147","0.93377","0.982","0.20126","163.49995","2.171","9","0.753","52.88356","England","-1.97406","-25.694",1,"0.629",575880,"In London_ In Love","SOFGQAP12AB0185946","156.212","0.23","0.20126","79.731","0.99891338","4","0.897","Dearly Beloved",0
"0.389765518","AR8EDG51187FB41A08","Gary Hobbs","0","0.423","0.27257","0.423","0.27257","289.64526","0","0","0.403","37.1573567501336","Not available","-63.9333578685195","-9.435",1,"0.578",539974,"Of My Times","SORGLCR12AB0184B69","286.18","0.765","0.27257","188.502","1","1","0","The Look Of Love",0
"0.376688631","AR1GYND1187B9A9CD3","Diesel Boy","1","0.849","0.30566","0.849","0.30566","124.15955","0.38","11","0.724","38.43773","Santa Rosa, California","-122.71242","-4.793",1,"0.583",558289,"Venus Envy","SOLBIIE12AB0184DFC","122.015","0.12","0.10118","133.729","0.901868403","1","0.046","Cooler Than You",1998
"0.572583336","ARF0W6Z1187B9AC325","Cradle Of Filth","2","0.192","0.93541","0.616","0.32747","321.35791","0","2","0.341","37.1573567501336","Not available","-63.9333578685195","-6.2",0,"0.369",179267,"Bitter Suites to Succubi","SOFPYXC12A58A7A4B9","312.761","0.114","0.17724","193.693","0.998098407","4","0.617","Summer Dying Fast",1994
"0.272190152","ARFS01P1187B9A395A","Leland Martin","0","0.018","0.44875","0.934","0.07709","175.62077","0.148","4","0.852","42.17963","Blandford, MA","-72.92483","-10.647",1,"0.743",259476,"Leland Martin","SOQZHMH12A8C13A393","167.358","0","0.07709","159.968","0.967795139","4","0.415","Stone Cold Fingers (Bonus Track)",0
"0.461558452","AR5MK521187B98E0B8","Heaven 17","2","0.021","0.87245","1","0.19248","255.16363","2.67","7","0.473","51.50632","London, England","-0.12714","-10.756",1,"0.505",23134,"Endless","SOZFCNC12A6D4F76F3","248.337","0.681","0.19248","150.837","0.832842044","4","0.466","(We Don't Need This) Fascist Groove Thang",1981
"0.33238987","AR93RTI1187B98ECFB","Mance Lipscomb","0","0.383","0.80806","0.383","0.80806","187.53261","0","11","0.681","30.38815","Navasota, TX","-96.0878","-23.527",1,"0.541",237520,"Texas Songster","SOGTLVU12A8AE47D5D","180.355","0.145","0.40014","97.981","1","1","0","Going Down Slow",2000
"0.342406391","AR9AN471187B99E0DA","Scott Wesley Brown","0","0.438","0.40638","0.754","0.40638","295.60118","2.125","2","0.783","33.74831","Atlanta Georgia USA","-84.39111","-9.435",1,"0.704",64434,"The Scott Wesley Brown Collection: A Library of 35 Favorite Songs","SOXNMDZ12A6D4FA20D","290.65","0.124","0.40638","137.288","0.993633906","4","0.471","All Rise",0
"0.312131222","ARYKF861187B99C74B","Pery Ribeiro","0","0.149","0.89743","0.299","0.4445","180.00934","0.258","0","0.097","37.1573567501336","Not available","-63.9333578685195","-13.668",1,"0.325",495799,"S'Wonderful Movie'n Bossa","SOUDHTP12AB0183403","171.648","0","0.21804","133.009","1","4","0.682","Our Love Is Here To Stay",0
"0.276702625","AR4K59J1187FB3759B","Soular","0","0.127","4.45323","0","2.817","244.45342","0","6","0.516","44.11559","Oregon","-120.51484","-6.885",1,"0.59",245279,"Time and Space","SOWDEPU12A8C137B14","227.794","0.243","2.67534","146.577","0.990025117","5","1","Everything Changes",0
"0.415517083","ARDG9Z71187B997023","Public Image Ltd","2","0.06","1.43656","0.854","0.98655","388.28363","2.49","0","0.551","51.50632","London, England","-0.12714","-16.433",1,"0.583",23178,"Live In Tokyo","SOQDTQP12A6D4F793F","383.994","0.148","0.75243","132.506","1","4","0.195","(This Is Not A) Love Song (Live)",1983
"0.467110649","AR56P361187B9AC4DB","Gary Moore","2","0.083","1.09248","0.65","0.70219","345.93914","0.416","2","0.04","54.5958","Belfast, Northern Ireland","-5.93494","-6.951",1,"0.148",52141,"Dark Days In Paradise","SOJHKYL12A6D4FA0AC","339.754","0.83","0.50562","153.862","1","4","0.404","What Are We Here For",1997
"0","ARBKMHZ11F4C843491","Dakis","0","0.908","0.18093","0.908","0.18093","172.25098","0.449","2","0.558","37.1573567501336","Not available","-63.9333578685195","-8.46",0,"0.54",215830,"Moments","SONTBYD12A58A77A29","165.727","1","0.18093","66.765","1","1","0.805","Perasmena Mesanihta",0
"0.549204384","ARD3LXU1187B9ABFC5","Sex Pistols","4","0.233","0.65479","0.887","0.24895","216.60689","0.177","9","0.558","37.1573567501336","Not available","-63.9333578685195","-3.736",1,"0.533",754188,"Punk International","SOMKMPB12A8C1447D0","214.192","0.598","0.0445","145.518","1","4","0.675","God Save the Queen (Live)",1988
"0.852186238","ARXOTQH1187FB57084","Chris Brown","0","0.042","0.11182","0.956","0.11182","363.59791","0.09","1","0.638","37.1573567501336","Fairfax, California","-63.9333578685195","-4.376",1,"0.371",279702,"Forever","SOSGQPS12A8AE48538","353.913","1","0.11182","139.998","0.951770362","4","0.548","Forever",0
"0","ARMG6K31187FB55677","Deekline & Wizard","0","0.105","1.69231","0.558","0.3668","271.77751","0","0","0.674","37.1573567501336","Not available","-63.9333578685195","-6.947",1,"0.556",409251,"Breaks_ Beats & Blondes","SOKENJQ12AB017EC8C","267.761","1","0.14552","90.648","1","3","1","Sun Is Shining",2004
"0.453435791","ARC6UC81187B989062","Hem","1","0","0.34565","0","0.34565","133.27628","0","5","0.783","40.71455","NY - New York City","-74.00712","-15.736",1,"0.674",603055,"Peace At Last - EP","SOIKIJC12AC3DFB3D2","117.661","0","0.34565","89.86","1","1","0.368","Have Yourself A Merry Little Christmas",2005
"0.535408379","ARKZJ301187FB521B2","Lily Allen","2","0.1","0.43373","0.995","0.05059","264.69832","0","9","0.594","37.1573567501336","LDN","-63.9333578685195","-5.871",1,"0.509",435050,"Alright_ Still (Deluxe)","SOFJNQR12A6D4FAE92","251.141","0.995","0.05059","156.097","1","4","1","U Killed It",2006
"0.333649141","ARVKAWO11F50C47C9A","Pentangle","0","0.851","0.3145","0.851","0.3145","228.51873","0.229","5","0.579","37.1573567501336","Not available","-63.9333578685195","-12.053",1,"0.405",340310,"Light Flight - The Anthology","SOGDFIT12AB018528B","223.37","0.187","0.14212","179.501","0.908676766","1","0","Rain And Snow",0
"0.371760895","AR0LVFQ1187B9A84E0","Jason Miles","0","0.15","1.97986","1","0.13473","235.80689","0.131","10","0.391","40.71455","NY - New York City","-74.00712","-9.716",0,"0.316",150501,"Miles To Miles","SOMBQEO12A8C135018","235.807","0.009","0.13473","101.03","0.982156256","4","0.58","Voices On The Corner",0
"0.349476327","ARU9KWP1187B98B2A7","Busdriver","1","0.026","0.68185","1","0.2964","192.1824","0.27","6","0.211","37.1573567501336","Not available","-63.9333578685195","-6.258",1,"0.363",105115,"RoadKillOvercoat","SOCQWKZ12A8C13CE4C","192.182","0.936","0.10319","155.038","0.871237163","4","0.41","(Bloody Paw On The) Kill Floor",2007
"0.36228409","ARZ05QG1187FB3843E","Byther Smith","0","0.199","1.58983","0.611","0.39362","418.87302","0.264","1","0.826","31.55379","Monticello, MS","-90.10785","-11.702",1,"0.912",142192,"Addressing The Nation With The Blues","SONETAN12A58A7ACEB","411.481","0","0.09325","117.168","1","3","1","I Wish My Mother Was Here",1989
"0.351624469","ARTEGHH1187FB435C8","Bebo & Cigala","1","0","0.17434","0","0.17434","198.26893","0","2","0.414","37.1573567501336","Not available","-63.9333578685195","-14.509",0,"0.485",296995,"Lagrimas Negras","SOKEXTF12A8C13AE7E","193.782","0","0.17434","132.967","1","1","0.405","Inolvidable",2003
"0.446071584","ARRH2S81187B98C8AA","Bongzilla","1","0.88","1.86974","0.687","0.57631","397.26975","0.392","9","0.535","43.07295","Madison, Wisconsin","-89.38669","-6.788",1,"0.333",223472,"Apogee","SOJKDKH12A58A761A2","397.27","0.325","0.25336","95.882","1","4","0","Witch Weed (Live)",1999
"0.353000688","ARSF4161187B9B449F","The Gone Jackals","0","0.244","0.68126","0.638","0.23462","229.79873","0.205","4","0.685","37.1573567501336","Not available","-63.9333578685195","-12.772",1,"0.418",457879,"Bone To Pick","SOTWWBZ12AB01845E0","226.441","0.411","0.08525","135.175","0.796353591","3","0.639","Not Buried Deep Enough",1995
"0.173067999","AR87OXB1187FB39E0B","The Willis Brothers","0","0.083","1.26047","0.368","0.2832","150.64771","0","7","0.804","37.1573567501336","Not available","-63.9333578685195","-9.258",1,"0.728",816840,"Strictly Trucking","SOKZTUH12AB018B938","144.62","0.835","0.03978","121.983","1","3","0.852","Give Me 40 Acres (To Turn This Rig Around)",0
"0.365339653","ARILV5E1187B9959C8","Boogie Pimps","1","0.043","0.47165","0.726","0.47165","415.03302","0","1","0.46","37.1573567501336","Not available","-63.9333578685195","-6.751",1,"0.716",775316,"PeeBoy EP","SOKHVZO12AB0184C4D","372.663","1","0.23761","83.326","0.877277288","3","1","Get Back Down",0
"0.343275661","ARGR9FY1187FB4D0E7","Aberdeen","0","0.18","0.6871","0.446","0.6871","266.70975","0","9","0.731","37.1573567501336","Poza Rica, MX","-63.9333578685195","-12.658",1,"0.577",80339,"Suburban","SOOZKNQ12A6D4F6FD4","257.225","0.266","0.24622","90.908","0.836620552","3","1","Beyond the Light",0
"0.366743932","ARYFROT1187B9B78C2","Butterfly Temple","0","0.168","0.76458","0","0.38884","100.5971","1.268","8","0.246","37.1573567501336","Not available","-63.9333578685195","-10.777",1,"0.326",811387,"Za Solntsem Vsled","SONIHLC12AB0187B0C","100.597","0.215","0.20097","159.895","0.964861054","5","0.298","Iskorosten' (instr.)",0
"0.314882184","ARMZ4PD1187B9ACBCD","20/20","0","0","3.12601","0.572","2.53688","302.36689","14.588","6","1","37.1573567501336","Not available","-63.9333578685195","-12.99",1,"0.947",590998,"4 Day Tornado","SOVZVPT12AB018A59E","284.595","0.024","2.23347","101.229","1","4","0.634","It Goes On",0
"0.498668875","ARD5K161187B9AC784","Orbital","3","0.039","0.89509","1","0.4155","327.8624","0.38","0","0.509","51.27562","Sevenoaks, United Kingdom","0.17898","-6.531",1,"0.519",2016,"The Altogether","SOFSKON12A8C13B3B5","316.447","0.528","0.17571","125.975","1","4","0.794","Illuminate",2001
"0.555138322","ARUZRFN1187B98AC05","Bone Thugs-N-Harmony / Akon","0","0.056","0.44481","0.879","0.05666","286.30159","0.177","1","0.529","37.1573567501336","Cleveland, OH","-63.9333578685195","-6.933",1,"0.317",74586,"Strength & Loyalty","SOBOCAG12A6BD55D56","273.601","0.289","0.05666","154.09","0.946255702","4","0.625","Never Forget Me",2007
"0.52040786","ARSL5SP1187B9A7AE0","N.W.A.","1","0.088","0.95072","1","0.33341","168.75057","0.281","9","0.445","34.05349","Compton, California, USA.","-118.24532","-8.91",1,"0.419",160605,"Straight Outta Compton","SOTNBNN12A6D4F6CC7","165.86","1","0.33341","97.099","0.882434774","4","1","A B***** Is A B***** (Edited)",1989
"0.5890868","ARCE0H01187B9AF741","Rage Against The Machine","2","0","0.46699","0","0.46699","201.56036","0","9","0.539","37.1573567501336","Los Angeles, CA","-63.9333578685195","-2.069",1,"0.379",282493,"Live at the Grand Olympic Auditorium","SOXZLDX12A58A7CE52","201.56","0.296","0.25665","140.63","0.999859221","1","0","Kick Out The Jams",2000
"0.282286406","ARW4AGO1187FB4F107","Jazz Gillum","0","0.712","0.58716","0.712","0.58716","185.67791","0.234","0","0.04","33.45081","Indianola, MS","-90.645","-16.844",0,"0.123",161810,"Take One More Chance With Me","SOEESQT12A8C13C7D5","178.765","0.594","0.30595","101.41","1","1","0","Me And My Buddy",0
"0.625080481","ARZWK2R1187B98F09F","Rise Against","1","0.264","0.54425","0.794","0.25604","218.8273","0.194","4","0.355","37.1573567501336","Chicago","-63.9333578685195","-3.803",1,"0.354",559004,"Revolutions Per Minute","SOSKUNI12AB0187F12","218.827","0.576","0.113","186.254","0.947856132","4","0.526","Amber Changing",2003
"0.353034056","ARBH0MS1187FB36311","Sir Neville Marriner","1","0.072","0.12893","0.072","0.12893","315.27138","0","4","0.517","37.1573567501336","Not available","-63.9333578685195","-16.753",1,"0.396",152247,"Britten: Orchestral Works","SOVGBEK12A8C134E04","303.45","0.583","0.12893","100.349","1","1","0","4 Sea Interludes Op. 33a: Storm",0
"0.441355562","ARTXEZN1187B9B8190","Agnes","0","0.014","0.84966","0.773","0.37107","275.06893","0","7","0.727","62.19845","Sweden","17.55142","-4.376",1,"0.552",644965,"I Need You Now","SORJOMF12AB0186F78","271.296","0.504","0.37107","124.009","0.888781506","4","0.944","I Need You Now",0
"0.574274731","ARMQHX71187B9890D3","Mastodon","2","0.447","2.49921","0.614","0.20127","233.58649","0.229","2","0.604","37.1573567501336","Atlanta, GA","-63.9333578685195","-3.937",1,"0.402",223563,"Call of the Mastodon","SODYZIU12A8C13FBD9","233.586","0.282","0.20127","89.78","0.999863626","4","0","Shadows That Move",2001
"0.374862616","AREW1KO1187B98E42E","The Irish Tenors","0","0.26","1.09675","0","0.65712","100.85832","0","10","0.045","37.1573567501336","Not available","-63.9333578685195","-19.794",1,"0.344",785416,"Live From Dublin","SOBMHTY12AC9097B7C","100.858","0","0.65712","152.258","1","4","0.487","Mountains Of Mourne",0
"0.558298348","ARMBTFC1187FB56343","Korn","2","0.193","0.34848","0.927","0.34848","288.49587","0.107","10","0.439","37.1573567501336","Bakersfield, CA","-63.9333578685195","-5.912",1,"0.383",282711,"Untitled","SOVHRBI12A81C22E02","276.95","0.446","0.15981","160.022","0.921075999","3","0.719","Ever Be",2007
"0.37425994","ARE1N571187B98A47D","Prozak","0","0.887","0.59386","0.381","0.59386","173.24363","0.09","8","0.364","51.50632","London","-0.12714","-6.021",1,"0.433",585535,"Tales From The Sick","SOQBQWN12AB0186782","161.414","0.571","0.16834","88.835","1","4","0.854","Go To Hell",0
"0.389589781","AR8XG9J1187FB418C1","Jerry Butler","0","0.75","0.07702","0.913","0.07702","155.74159","0.177","2","0.426","33.54243","Sunflower, MS","-90.53727","-13.135",1,"0.45",428274,"Jerry Butler Selected Hits Vol. 4","SOKLQWF12A8C1423F2","144.689","0.518","0.07702","105.24","0.930691919","4","0","Moon River - Original",0
"0.409550595","AR02PUA1187FB52574","Delta 9","0","0.096","1.56449","0.121","0.48327","94.06649","0","2","0.171","37.1573567501336","Not available","-63.9333578685195","-9.506",1,"0.24",556140,"No Regrets","SOCLQKJ12AF72A4AB0","94.066","0.014","0.21636","109.636","1","5","0.935","Infidel",0
